brand,model,year,km,transmission,drivetrain,body,price,car_age,km_per_year
Toyota,RAV4,2019,53428.0,Автомат,Передний,Кроссовер,1813773,7,7633
Hyundai,Santa Fe,2009,218592.0,Механика,Передний,Хэтчбек,293106,17,12858
Kia,Rio,2012,274818.0,Автомат,Полный,Седан,264711,14,19630
Toyota,RAV4,2011,264697.0,Автомат,Передний,Хэтчбек,343745,15,17646
Volkswagen,Golf,2011,250967.0,Автомат,Передний,Седан,326035,15,16731
Toyota,Camry,2015,142726.0,Автомат,Полный,Хэтчбек,803379,11,12975
Toyota,Land Cruiser,2013,284310.0,Автомат,Полный,Седан,334838,13,21870
Hyundai,Solaris,2021,64385.0,Автомат,Полный,Кроссовер,1182864,5,12877
Kia,Optima,2010,240170.0,Автомат,Передний,Кроссовер,289839,16,15011
Hyundai,Tucson,2019,84723.0,Автомат,Полный,Седан,690050,7,12103
Volkswagen,Tiguan,2011,195199.0,Механика,Полный,Седан,263643,15,13013
BMW,5 Series,2018,84054.0,Автомат,Передний,Кроссовер,1338919,8,10507
Kia,Ceed,2016,136358.0,Механика,Передний,Кроссовер,325353,10,13636
Volkswagen,Passat,2013,264955.0,Автомат,Передний,Кроссовер,260848,13,20381
Volkswagen,Golf,2010,215682.0,Автомат,Полный,Хэтчбек,308711,16,13480
Kia,Ceed,2012,189766.0,Автомат,Передний,Хэтчбек,267735,14,13555
Toyota,Camry,2010,271149.0,Механика,Передний,Кроссовер,288014,16,16947
Kia,Sportage,2015,99123.0,Автомат,Передний,Кроссовер,407108,11,9011
BMW,X3,2011,381482.0,Робот,Передний,Кроссовер,311292,15,25432
BMW,3 Series,2021,95689.0,Механика,Полный,Кроссовер,1901753,5,19138
Kia,Rio,2008,511529.0,Механика,Передний,Хэтчбек,270152,18,28418
Hyundai,ix35,2008,192446.0,Автомат,Полный,Хэтчбек,283278,18,10691
BMW,5 Series,2016,135587.0,Автомат,Полный,Седан,849346,10,13559
Kia,Sportage,2012,158765.0,Автомат,Передний,Кроссовер,335690,14,11340
Hyundai,Solaris,2011,209162.0,Автомат,Полный,Седан,325197,15,13944
Volkswagen,Polo,2022,73557.0,Автомат,Передний,Кроссовер,1203630,4,18389
BMW,X3,2014,82206.0,Робот,Задний,Кроссовер,933890,12,6850
Kia,Ceed,2021,89239.0,Автомат,Полный,Седан,958364,5,17848
Toyota,RAV4,2023,28274.0,Автомат,Полный,Седан,2566659,3,9425
Hyundai,Tucson,2019,103244.0,Автомат,Передний,Седан,645815,7,14749
Kia,Ceed,2020,55004.0,Автомат,Полный,Седан,926090,6,9167
Volkswagen,Golf,2018,101176.0,Механика,Задний,Хэтчбек,728508,8,12647
Volkswagen,Polo,2014,181325.0,Автомат,Передний,Кроссовер,396338,12,15110
Hyundai,ix35,2010,161840.0,Робот,Передний,Кроссовер,281368,16,10115
BMW,X3,2014,213116.0,Робот,Передний,Кроссовер,352232,12,17760
Kia,Sportage,2017,145289.0,Механика,Передний,Хэтчбек,412384,9,16143
Toyota,Land Cruiser,2008,241356.0,Автомат,Передний,Седан,283146,18,13409
Hyundai,Solaris,2018,160092.0,Автомат,Передний,Седан,405996,8,20012
Kia,Sportage,2017,193308.0,Робот,Передний,Хэтчбек,255389,9,21479
Hyundai,Solaris,2013,215651.0,Автомат,Задний,Хэтчбек,321390,13,16589
Kia,Sportage,2012,172902.0,Автомат,Передний,Кроссовер,262955,14,12350
Volkswagen,Tiguan,2021,54106.0,Автомат,Передний,Хэтчбек,1168522,5,10821
Toyota,Camry,2017,128805.0,Автомат,Передний,Седан,978405,9,14312
Volkswagen,Passat,2009,179842.0,Автомат,Задний,Седан,325218,17,10579
Toyota,Camry,2024,31998.0,Автомат,Полный,Кроссовер,2416469,2,15999
Hyundai,ix35,2016,198773.0,Автомат,Передний,Кроссовер,271164,10,19877
Kia,Sportage,2020,96948.0,Автомат,Задний,Кроссовер,890749,6,16158
Hyundai,Santa Fe,2008,301286.0,Робот,Полный,Седан,341969,18,16738
Volkswagen,Tiguan,2024,22598.0,Автомат,Полный,Кроссовер,1916916,2,11299
BMW,3 Series,2015,93015.0,Механика,Передний,Хэтчбек,997439,11,8456
Toyota,Camry,2009,221187.0,Механика,Полный,Хэтчбек,273900,17,13011
Kia,Rio,2012,171830.0,Механика,Полный,Седан,286765,14,12274
Hyundai,Tucson,2018,133008.0,Автомат,Полный,Хэтчбек,594046,8,16626
Hyundai,Tucson,2012,193734.0,Автомат,Передний,Кроссовер,301628,14,13838
Kia,Optima,2018,128765.0,Автомат,Полный,Седан,568222,8,16096
Hyundai,Santa Fe,2020,111265.0,Автомат,Задний,Хэтчбек,759554,6,18544
Kia,Optima,2010,249457.0,Автомат,Полный,Седан,322081,16,15591
Kia,Optima,2021,46809.0,Механика,Полный,Седан,1168392,5,9362
BMW,X5,2012,143387.0,Автомат,Передний,Кроссовер,446759,14,10242
Toyota,RAV4,2011,183730.0,Робот,Передний,Седан,322323,15,12249
Toyota,Camry,2008,204376.0,Автомат,Передний,Кроссовер,340027,18,11354
Hyundai,Tucson,2023,54876.0,Автомат,Полный,Хэтчбек,1522829,3,18292
BMW,3 Series,2010,224510.0,Автомат,Передний,Седан,309441,16,14032
Volkswagen,Golf,2008,292219.0,Робот,Передний,Седан,323771,18,16234
BMW,X5,2020,102398.0,Автомат,Полный,Хэтчбек,1444141,6,17066
Toyota,RAV4,2019,136629.0,Автомат,Передний,Хэтчбек,1186299,7,19518
Volkswagen,Golf,2019,111111.0,Автомат,Полный,Хэтчбек,736632,7,15873
Volkswagen,Polo,2015,123524.0,Механика,Полный,Седан,314487,11,11229
Hyundai,Solaris,2023,46546.0,Автомат,Передний,Кроссовер,1560197,3,15515
BMW,5 Series,2011,169936.0,Механика,Задний,Хэтчбек,256535,15,11329
BMW,5 Series,2023,40116.0,Автомат,Полный,Хэтчбек,2843818,3,13372
BMW,3 Series,2010,8451.0,Автомат,Передний,Кроссовер,662446,16,528
Volkswagen,Polo,2022,77517.0,Механика,Полный,Седан,1183719,4,19379
Toyota,Camry,2017,83573.0,Механика,Задний,Кроссовер,1234081,9,9286
Volkswagen,Polo,2015,118257.0,Автомат,Полный,Хэтчбек,380254,11,10751
BMW,5 Series,2022,66665.0,Автомат,Передний,Кроссовер,2146956,4,16666
BMW,X3,2023,57129.0,Автомат,Передний,Хэтчбек,2758875,3,19043
Volkswagen,Tiguan,2011,162862.0,Автомат,Полный,Кроссовер,344793,15,10857
BMW,X3,2019,106939.5,Автомат,Передний,Седан,1601754,7,15277
Kia,Optima,2013,253388.0,Автомат,Передний,Кроссовер,259465,13,19491
Toyota,Corolla,2017,136182.0,Автомат,Передний,Кроссовер,1006301,9,15131
Hyundai,Tucson,2016,194132.0,Автомат,Передний,Кроссовер,304209,10,19413
Kia,Rio,2009,227142.0,Автомат,Передний,Кроссовер,256994,17,13361
Hyundai,Santa Fe,2013,201976.0,Автомат,Полный,Седан,301009,13,15537
Volkswagen,Tiguan,2017,122449.0,Автомат,Полный,Кроссовер,465494,9,13605
BMW,5 Series,2021,90710.0,Механика,Передний,Седан,1679369,5,18142
Toyota,RAV4,2014,102891.0,Автомат,Полный,Кроссовер,691373,12,8574
BMW,X5,2017,143157.0,Автомат,Полный,Кроссовер,999311,9,15906
Kia,Ceed,2011,246344.0,Автомат,Передний,Хэтчбек,266283,15,16423
Toyota,Corolla,2023,50572.0,Автомат,Передний,Хэтчбек,2529518,3,16857
Volkswagen,Tiguan,2018,144846.0,Автомат,Полный,Седан,554239,8,18106
BMW,X5,2010,244691.0,Автомат,Передний,Кроссовер,330372,16,15293
BMW,3 Series,2015,130029.0,Автомат,Полный,Хэтчбек,752417,11,11821
Volkswagen,Tiguan,2017,146982.0,Автомат,Полный,Кроссовер,446629,9,16331
Kia,Rio,2013,186336.0,Механика,Полный,Хэтчбек,315034,13,14334
Kia,Ceed,2022,58772.0,Автомат,Передний,Хэтчбек,1130421,4,14693
BMW,3 Series,2017,138471.0,Механика,Задний,Кроссовер,999230,9,15386
Volkswagen,Polo,2011,156392.0,Механика,Задний,Седан,305277,15,10426
BMW,3 Series,2020,89542.0,Автомат,Полный,Седан,1581002,6,14924
Volkswagen,Polo,2008,244744.0,Автомат,Передний,Седан,266927,18,13597
BMW,X3,2015,199965.0,Механика,Передний,Кроссовер,574232,11,18179
Volkswagen,Golf,2013,154995.0,Механика,Передний,Хэтчбек,310700,13,11923
Hyundai,ix35,2011,225648.5,Механика,Передний,Хэтчбек,344731,15,15043
Hyundai,Solaris,2011,243124.0,Автомат,Полный,Хэтчбек,334927,15,16208
Kia,Optima,2013,179917.0,Механика,Полный,Кроссовер,335690,13,13840
Toyota,Camry,2021,29912.0,Механика,Передний,Хэтчбек,1823927,5,5982
Volkswagen,Tiguan,2021,81105.0,Автомат,Полный,Седан,1165969,5,16221
Kia,Optima,2024,27028.0,Робот,Передний,Седан,1438823,2,13514
BMW,3 Series,2024,32747.0,Автомат,Полный,Кроссовер,2894172,2,16374
BMW,5 Series,2018,180111.0,Автомат,Передний,Хэтчбек,982584,8,22514
Kia,Optima,2017,118358.0,Механика,Передний,Хэтчбек,471658,9,13151
BMW,3 Series,2017,120627.0,Механика,Передний,Кроссовер,1047245,9,13403
Toyota,Corolla,2008,221549.0,Механика,Полный,Седан,344088,18,12308
Volkswagen,Passat,2016,186832.0,Автомат,Полный,Хэтчбек,263976,10,18683
Volkswagen,Passat,2018,135961.0,Автомат,Задний,Хэтчбек,480515,8,16995
BMW,X3,2018,103592.0,Автомат,Задний,Кроссовер,1124703,8,12949
Kia,Ceed,2014,290651.0,Автомат,Передний,Кроссовер,317336,12,24221
BMW,3 Series,2014,128204.0,Автомат,Полный,Кроссовер,583593,12,10684
Volkswagen,Tiguan,2021,92096.0,Механика,Полный,Кроссовер,1107464,5,18419
BMW,X5,2020,115688.0,Автомат,Передний,Хэтчбек,1505592,6,19281
Kia,Optima,2009,227519.0,Автомат,Полный,Седан,259922,17,13383
Kia,Ceed,2012,216902.0,Автомат,Передний,Кроссовер,315003,14,15493
Kia,Optima,2024,23298.0,Автомат,Передний,Хэтчбек,1801878,2,11649
Hyundai,Santa Fe,2018,88403.0,Автомат,Передний,Хэтчбек,592764,8,11050
Toyota,RAV4,2018,124721.0,Механика,Передний,Кроссовер,1162005,8,15590
Hyundai,Tucson,2014,181325.0,Автомат,Передний,Кроссовер,277231,12,15110
BMW,X5,2012,109378.0,Автомат,Задний,Хэтчбек,628296,14,7813
Volkswagen,Passat,2014,216317.0,Автомат,Полный,Кроссовер,341833,12,18026
BMW,5 Series,2020,92019.0,Механика,Полный,Седан,1539637,6,15336
Hyundai,ix35,2014,135674.0,Механика,Передний,Кроссовер,256109,12,11306
Hyundai,Solaris,2012,144427.0,Автомат,Задний,Кроссовер,324344,14,10316
Hyundai,ix35,2010,245376.0,Автомат,Полный,Седан,318893,16,15336
Kia,Rio,2024,26783.0,Автомат,Полный,Хэтчбек,1445782,2,13392
BMW,3 Series,2012,199257.0,Автомат,Задний,Седан,308747,14,14233
BMW,X3,2020,89720.0,Механика,Полный,Хэтчбек,1652946,6,14953
BMW,X5,2018,129885.0,Автомат,Передний,Седан,1312208,8,16236
Volkswagen,Tiguan,2019,90502.0,Автомат,Передний,Седан,873241,7,12929
Toyota,Camry,2012,222803.0,Автомат,Полный,Кроссовер,281676,14,15914
BMW,X5,2023,48060.0,Робот,Передний,Седан,2484216,3,16020
Kia,Optima,2010,304438.0,Автомат,Полный,Хэтчбек,305079,16,19027
Hyundai,Tucson,2023,44284.0,Механика,Полный,Кроссовер,1348567,3,14761
Toyota,Land Cruiser,2009,193638.0,Механика,Полный,Хэтчбек,341354,17,11390
Volkswagen,Tiguan,2020,95414.0,Автомат,Полный,Хэтчбек,858032,6,15902
Kia,Sportage,2024,19629.0,Автомат,Передний,Кроссовер,1729191,2,9814
Hyundai,Tucson,2011,240110.0,Автомат,Передний,Хэтчбек,278357,15,16007
Toyota,RAV4,2024,23991.0,Автомат,Передний,Хэтчбек,3009574,2,11996
Hyundai,Tucson,2011,253366.0,Автомат,Передний,Хэтчбек,329835,15,16891
Toyota,Camry,2022,51541.0,Робот,Полный,Седан,2545688,4,12885
Toyota,RAV4,2022,58886.0,Автомат,Передний,Седан,2161813,4,14722
BMW,X5,2010,208784.0,Автомат,Задний,Седан,293898,16,13049
Toyota,Land Cruiser,2010,208540.0,Автомат,Полный,Седан,298099,16,13034
Toyota,RAV4,2020,54730.0,Механика,Задний,Хэтчбек,1645999,6,9122
Kia,Rio,2017,179891.0,Автомат,Передний,Седан,329563,9,19988
BMW,X3,2009,175996.0,Автомат,Полный,Седан,299508,17,10353
Hyundai,Tucson,2008,199013.0,Автомат,Передний,Хэтчбек,318191,18,11056
Hyundai,ix35,2012,243972.0,Механика,Передний,Седан,255315,14,17427
Volkswagen,Passat,2016,205615.0,Автомат,Полный,Седан,296187,10,20562
BMW,X3,2011,115615.0,Механика,Передний,Седан,421001,15,7708
Kia,Sportage,2024,29388.0,Автомат,Передний,Хэтчбек,1861535,2,14694
Kia,Optima,2014,155050.0,Автомат,Полный,Седан,291464,12,12921
Kia,Ceed,2023,33352.0,Автомат,Передний,Седан,1404840,3,11117
Hyundai,ix35,2019,102563.0,Автомат,Полный,Седан,801765,7,14652
Hyundai,ix35,2012,208135.0,Автомат,Передний,Седан,287620,14,14867
Toyota,Land Cruiser,2012,282040.0,Механика,Полный,Седан,326445,14,20146
BMW,5 Series,2009,179309.0,Автомат,Передний,Кроссовер,257108,17,10548
Hyundai,ix35,2015,162668.0,Автомат,Полный,Хэтчбек,279867,11,14788
Volkswagen,Polo,2012,184039.0,Автомат,Передний,Кроссовер,280897,14,13146
Kia,Rio,2023,37249.0,Автомат,Передний,Седан,1295836,3,12416
BMW,3 Series,2012,133400.0,Автомат,Передний,Седан,426520,14,9529
Volkswagen,Polo,2017,129414.0,Автомат,Полный,Кроссовер,451194,9,14379
Kia,Sportage,2012,254122.0,Механика,Полный,Кроссовер,303633,14,18152
Volkswagen,Tiguan,2015,121229.0,Механика,Передний,Хэтчбек,369527,11,11021
BMW,3 Series,2020,66272.0,Автомат,Передний,Кроссовер,2010977,6,11045
